name,id,parent_id,elevation,latitude,longitude
Someone Else's Peg,106057733,105714264.0,,43.839, -103.536
Split Pin,118964106,105714264.0,"6,241",43.839, -103.536
Super Pickle,118923985,105714264.0,"6,369",43.84, -103.538
Superpin,105979476,105714264.0,"6,270",43.84, -103.536
Tent Peg,105714504,105714264.0,"6,265",43.84, -103.536
Totem Pole,105977884,105714264.0,"6,343",43.842, -103.536
Tricouni Nail/Cerberus,105714363,105714264.0,"6,267",43.84, -103.536
Whaling Wall,107618149,105714264.0,,43.839, -103.536
Wigwam,107151360,105714264.0,,43.839, -103.536
Valley View Dome,107795153,106058091.0,,43.844, -103.563
East Side SD,112521712,105708963.0,"1,408",43.502, -96.631
Devils Gulch,106721638,112521712.0,"1,519",43.723, -96.492
Boulder Wall,106721641,106721638.0,,43.723, -96.492
Inside corner store,106762276,106721638.0,,43.723, -96.492
Land Cove,106728385,106721638.0,,43.723, -96.492
Palisades State Park,105874281,112521712.0,"1,441",43.69, -96.515
Adelaide Flow,107033076,105874281.0,10,43.69, -96.515
Balancing Rock,106939709,105874281.0,"1,398",43.686, -96.524
Beer Tower,106711908,105874281.0,"1,407",43.687, -96.525
Bridge Routes,106713378,105874281.0,"1,400",43.689, -96.518
Chockstone Tower,106713263,105874281.0,65,43.688, -96.522
Galaxy Tower,106929509,105874281.0,50,43.686, -96.525
Golden Buttress,109900201,105874281.0,35,43.69, -96.515
Great North Wall,106726973,105874281.0,"1,400",43.689, -96.518
Harkor Tower,106702556,105874281.0,"1,403",43.688, -96.521
Hobgoblin's Hideout,107297332,105874281.0,"1,411",43.688, -96.52
January Climb,107052027,105874281.0,"1,395",43.687, -96.524
King Chase Rock,107052244,105874281.0,45,43.686, -96.525
King Rock,105874289,105874281.0,"1,395",43.688, -96.522
Lone Ranger,106833321,105874281.0,"1,401",43.686, -96.526
Never Say Never,106875346,105874281.0,60,43.689, -96.518
Palisades State Park Bouldering,114552241,105874281.0,"1,449",43.69, -96.515
A Taste of Fontainebleau,114552289,114552241.0,"1,455",43.69, -96.517
Bridge Boulder,114552259,114552241.0,"1,418",43.689, -96.518
Campground Bouldering Wall,114552484,114552241.0,"1,430",43.692, -96.515
Katrina Boulders,114552313,114552241.0,"1,452",43.691, -96.516
The MWC ( Minne-Wakan Cove) Bouldering,114552416,114552241.0,"1,416",43.691, -96.516
The Ark,114552422,114552416.0,"1,416",43.691, -96.516
The Biblical Boulder,114552419,114552416.0,"1,416",43.691, -96.516
Wasted Grace Boulder,114552426,114552416.0,"1,416",43.691, -96.516
The Pig Boulders,114552378,114552241.0,"1,411",43.689, -96.518
The Playground Boulder,114552490,114552241.0,"1,432",43.691, -96.514
Positron Bouldering,114552404,114552241.0,"1,399",43.686, -96.525
The River Boulder aka The Shield,114552336,114552241.0,"1,473",43.687, -96.521
Sesame Street Bouldering,114552467,114552241.0,"1,399",43.688, -96.52
Sink Holes Boulder,114552364,114552241.0,"1,445",43.692, -96.514
X-Marks The Boulder,114552343,114552241.0,"1,414",43.692, -96.516
X Marks the Boulder,106945951,114552343.0,,43.69, -96.515
Positron,106713506,105874281.0,"1,399",43.686, -96.525
Queen Rock,106711946,105874281.0,"1,395",43.688, -96.522
Railroad Panorama,106955567,105874281.0,"1,429",43.688, -96.522
RattleSnake,106702654,105874281.0,"1,405",43.688, -96.523
Scandinavia,109527966,105874281.0,45,43.688, -96.522
Bowling Alley Chimney,109606192,109527966.0,45,43.688, -96.522
Sesame Street Rocks,106713413,105874281.0,"1,422",43.688, -96.519
Shady Acres,106941589,105874281.0,"1,399",43.686, -96.525
South Wall,106711821,105874281.0,"1,407",43.688, -96.52
Split creek cracks,106900894,105874281.0,,43.69, -96.515
Swingset Cove,106944959,105874281.0,"1,407",43.688, -96.523
Tower of the Gods,106727215,105874281.0,"1,407",43.688, -96.52
Wounded Noggin,106726954,105874281.0,,43.69, -96.515
The Marina,109019242,105708963.0,"6,688",43.859, -103.539
The Harbor,111779456,109019242.0,"6,610",43.858, -103.539
Blue Flag,111779478,111779456.0,"6,507",43.857, -103.539
The Green Thumb,115161200,111779456.0,"6,624",43.861, -103.535
The Shaft,111784985,111779456.0,"6,612",43.858, -103.539
Trailside Spires,111898132,111779456.0,"6,514",43.857, -103.533
Unknown 2,111898151,111898132.0,"6,515",43.857, -103.533
Yellow Bird Area,109019396,109019242.0,"6,600",43.862, -103.547
The Needles Of Rushmore,112521727,105708963.0,"4,735",43.912, -103.435
Elkhorn Peak,109447382,112521727.0,,43.912, -103.435
Grizzly Bear Creek,110999024,112521727.0,"6,191",43.86, -103.518
North Fork Area,119063667,110999024.0,"5,600",43.867, -103.511
The Domesticaters,119068459,119063667.0,"5,961",43.866, -103.515
The Junior Ranger,119068495,119063667.0,"5,820",43.865, -103.512
Swami Chair,119068560,119063667.0,"5,894",43.864, -103.512
Old Roughie and Old Smoothie,110999275,110999024.0,"5,990",43.86, -103.514
Portal Peak,110999166,110999024.0,"5,906",43.858, -103.515
Sea Monster,111087721,110999024.0,"5,919",43.858, -103.514
Torch,114075127,110999024.0,"6,067",43.856, -103.515
Yellow Devil,110999477,110999024.0,"5,914",43.858, -103.515
Horsethief Lake Area,107737897,112521727.0,"5,036",43.89, -103.483
The Chessmen,107179552,107737897.0,"5,588",43.883, -103.499
Afternoon Spire,110686728,107179552.0,"5,551",43.883, -103.499
Black Eagle Boulder,110994013,107179552.0,,43.883, -103.499
Black Elk Spire,111918899,107179552.0,"5,768",43.88, -103.503
Breaking Wave Spire,111954023,107179552.0,"5,600",43.883, -103.499
Chockstone Corridor - South Summit,108119262,107179552.0,,43.883, -103.499
The Double Bagger,112107738,107179552.0,"5,637",43.883, -103.5
Emporium Wall,113734452,107179552.0,"5,495",43.884, -103.498
Gorgon,111762986,107179552.0,"5,959",43.874, -103.508
Guilt Edge,112106837,107179552.0,"5,701",43.882, -103.502
Happiness is Water,110749452,107179552.0,"5,737",43.882, -103.503
Hunter's Rock,112789230,107179552.0,"5,629",43.883, -103.502
The Icebreaker,108120418,107179552.0,,43.883, -103.499
Journeyman,111918974,107179552.0,"5,341",43.89, -103.5
Limp Richard,108211590,107179552.0,,43.883, -103.499
Little Split Dome,112512303,107179552.0,"5,756",43.881, -103.505
Mern,107202820,107179552.0,,43.883, -103.499
Mickey Mouse,112787224,107179552.0,"5,715",43.882, -103.503
Mt. Dallymore,108197903,107179552.0,"5,833",43.879, -103.498
MungeSkinLand,112158338,107179552.0,"4,937",43.891, -103.483
No Eraser,113631903,107179552.0,"5,708",43.882, -103.503
North needle,112106812,107179552.0,"5,699",43.882, -103.502
Quite the Spire,108224146,107179552.0,,43.883, -103.499
Raspberry Sting,113484915,107179552.0,"6,001",43.875, -103.507
The Showcase Wall,113597837,107179552.0,"5,900",43.885, -103.509
Split Dome,111911396,107179552.0,"5,747",43.882, -103.504
Swindler's Wall,119141231,107179552.0,"5,612",43.886, -103.503
Twisted Tree,108119294,107179552.0,,43.883, -103.499
Horsethief Lake Bouldering,118642150,107737897.0,"4,928",43.895, -103.483
Broadside Bouldering,119185313,118642150.0,"4,928",43.895, -103.483
Out of Tomorrows,119034742,118642150.0,"5,111",43.892, -103.486
Shrieking Shack Boulders,118641803,118642150.0,"5,035",43.898, -103.484
Horcrux Wall,118641842,118641803.0,"5,031",43.898, -103.484
Horsethief Spire,110884511,107737897.0,"5,146",43.888, -103.481
Horsethief Spire East Face,110900162,110884511.0,,43.888, -103.481
Horsethief Spire West Face,110884526,110884511.0,"5,142",43.888, -103.481
The Playground,107982937,107737897.0,"5,340",43.884, -103.481
Hidden Acres,107982945,107982937.0,"5,340",43.884, -103.481
High Point / Labor Day Weekend,111055770,107982945.0,"5,330",43.884, -103.481
Right of Passage,108006583,107982945.0,"5,241",43.881, -103.482
Streaked Wall,107982958,107982945.0,"5,205",43.887, -103.48
Playground Proper,108751780,107982937.0,,43.884, -103.481
Hopscotch Spire,117271891,108751780.0,"5,308",43.878, -103.486
Sultans Tower,117271880,108751780.0,"5,606",43.873, -103.488
Weatherman tower,118719523,108751780.0,"5,313",43.878, -103.486
Primal Wall Area,107933291,107737897.0,"4,931",43.9, -103.473
Iron Mountain,105714285,112521727.0,"4,785",43.873, -103.432
1st Pigtail Bridge Boulders,115401268,105714285.0,"4,618",43.874, -103.438
Cloven Hoof,119034552,115401268.0,"4,647",43.875, -103.437
The Hog Wall,115435272,115401268.0,"4,622",43.874, -103.438
Little Miss Piggy Boulder,115432036,115401268.0,"4,618",43.874, -103.438
Tub o' Lard,119034415,115401268.0,"4,639",43.875, -103.437
The Big Gash,105947847,105714285.0,"5,280",43.848, -103.449
The Land Of The Way Too High Boulders,107471184,105714285.0,,43.873, -103.432
Agony of Da-Feet Rock,107478074,107471184.0,,43.873, -103.432
The Black Knight,110189686,107471184.0,,43.873, -103.432
Boulder-Soar-Rex,107478063,107471184.0,,43.873, -103.432
The Dirty V,108086173,107471184.0,,43.873, -103.432
The Grizzly Boulder,110181791,107471184.0,,43.873, -103.432
The Kern Boulder,107478087,107471184.0,,43.873, -103.432
Pyramid boulder,110211185,107471184.0,,43.873, -103.432
Stabbing Westward,107478090,107471184.0,,43.873, -103.432
TheTea Kettle,107478081,107471184.0,,43.873, -103.432
New Domentions,111801755,105714285.0,"5,185",43.85, -103.445
Raspberry Rocks,105714279,105714285.0,"4,505",43.85, -103.397
Old Wall,110447098,105714279.0,"4,903",43.84, -103.407
The Ramp,105714534,105714279.0,,43.85, -103.397
Weather Watchers Wall,105714537,105714279.0,,43.839, -103.409
West Face,105714531,105714279.0,,43.85, -103.397
Rubiks Ridge,105714480,105714285.0,,43.862, -103.441
Rubrick's Ridge boulders,106472403,105714285.0,"4,796",43.873, -103.43
Influences Wall,116078450,106472403.0,"5,075",43.863, -103.441
The Other Side of Things Rock,106472412,106472403.0,,43.873, -103.432
Split Personalities Rock,106481393,106472403.0,,43.873, -103.432
Sledgehammer,105714474,105714285.0,,43.863, -103.443
Turtle Dome,106717084,105714285.0,,43.863, -103.444
Turtle Dome Boulders,106472512,105714285.0,"5,000",43.863, -103.442
The Blob,105714522,106472512.0,,43.873, -103.432
Face of Ever Changing Faces aka: Metamorphic Traverse,106472516,106472512.0,,43.863, -103.441
Overly Hung Boulder,106905470,106472512.0,15,43.863, -103.443
Pain Staker,106479558,106472512.0,,43.873, -103.432
Rain Shadow Boulder,106783783,106472512.0,,43.873, -103.432
Spokane Spike,117066349,106472512.0,"4,620",43.875, -103.437
The Test Piece,106482335,106472512.0,"5,060",43.863, -103.442
Turtle Cave,117066467,106472512.0,"4,743",43.873, -103.434
The Woodshop Boulder,118101859,106472512.0,"4,995",43.864, -103.443
WoodPecker Protrusion Boulders,107523559,105714285.0,"5,350",43.873, -103.432
Witness Rock,107523582,107523559.0,,43.873, -103.432
Woodpecker Protrusion,107981053,107523559.0,,43.873, -103.432
Mount Rushmore National Memorial,106062228,112521727.0,"5,725",43.881, -103.462
Blackberry trail bouldering,118231456,106062228.0,"5,198",43.873, -103.455
cyclops boulder,118231630,118231456.0,"5,148",43.869, -103.452
dogfish boulder,118231505,118231456.0,"4,784",43.865, -103.451
Waylon Wall,118231744,118231456.0,"5,187",43.872, -103.451
Border Wall Bouldering,116508084,106062228.0,"4,722",43.887, -103.444
Breezy Point,106241015,106062228.0,"5,220",43.889, -103.474
Breezy Point Boulders,115311142,106241015.0,"5,188",43.887, -103.473
Main Bouldering,105889209,115311142.0,"5,078",43.894, -103.47
The North Seas,108538447,115311142.0,"5,300",43.889, -103.474
The Bus Stop Boulder,111184787,108538447.0,,43.889, -103.474
The Cork,115363976,108538447.0,"5,055",43.894, -103.47
The Penthouse,115363963,108538447.0,"5,072",43.894, -103.47
PTG Wall,108538454,108538447.0,,43.889, -103.474
Rerighting the Gospel,115361720,108538447.0,"5,020",43.894, -103.469
Third World Assassin Boulder,111158870,108538447.0,"2,698",43.897, -102.543
Unsinkable,118669263,108538447.0,"5,026",43.893, -103.469
The Venue,115361827,108538447.0,"5,028",43.893, -103.469
A Fate Worst Than Death Bouldder,111184659,115361827.0,,43.889, -103.474
The Venue,115361840,115361827.0,"5,027",43.893, -103.469
The Wave,115361739,108538447.0,"5,042",43.893, -103.469
Scenic Point,108087540,115311142.0,"5,300",43.907, -103.459
Cloud Shadow,108408197,108087540.0,"5,097",43.897, -103.469
Lanky,115361789,108087540.0,"5,068",43.897, -103.469
Manky Boulder,108538561,108087540.0,,43.907, -103.459
Moon Boulder,118774980,108087540.0,"5,073",43.897, -103.468
The Scenic Boulder,108538477,108087540.0,,43.907, -103.459
The Tennie Shoe Boulder,108087551,108087540.0,,43.897, -103.469
Breezy Point Main Wall,106835858,106241015.0,"5,173",43.891, -103.475
Breezy Point Main Wall Upper,114478817,106241015.0,"5,191",43.891, -103.475
The Christmas Ornament,108823156,106241015.0,"5,186",43.889, -103.476
