name,id,parent_id,elevation,latitude,longitude
Runt Wall,119006828,111421526.0,"4,408",42.677, -113.003
Love Connection,110165877,105886274.0,"4,377",42.68, -113.011
Main Wall,107011477,105886274.0,"4,325",42.675, -112.998
1 Left Wing Wall,107011484,107011477.0,,42.675, -112.998
2 Dog Wall,107011497,107011477.0,,42.675, -112.998
3 Air Thee Wall,107011507,107011477.0,,42.675, -112.998
4 All Star Wall,107011512,107011477.0,,42.675, -112.998
5 Long Wall,107011522,107011477.0,,42.675, -112.998
6 Controversy Wall,107011529,107011477.0,,42.675, -112.998
7 Bop and Beta Wall,107011535,107011477.0,,42.675, -112.998
8 The Wild Life Preserve,107011538,107011477.0,,42.675, -112.998
Owl Cove Area,111401660,105886274.0,"4,303",42.673, -113.001
Asylum Wall,111401684,111401660.0,"4,344",42.674, -113.001
Cling/Clang Wall,111401671,111401660.0,"4,314",42.673, -113.002
Jail House Wall,111401699,111401660.0,"4,311",42.673, -113.001
Lower Tier of the Asylum Wall,111401690,111401660.0,"4,331",42.673, -113.001
Owl Wall,111401677,111401660.0,"4,336",42.673, -113.002
Rubble Wall,111401712,111401660.0,"4,287",42.673, -113.001
Red Light District,106419456,105886274.0,"4,377",42.681, -113.01
Ron Swanson Boulder,119147885,105886274.0,"4,304",42.677, -113.01
Summer Wall,113041593,105886274.0,"4,362",42.681, -113.006
Tree Boulder,119147578,105886274.0,"4,320",42.677, -113.013
Wall of Zen,114304933,105886274.0,"4,396",42.678, -113.014
Midget Widget,108154039,112960946.0,"5,338",43.532, -111.701
Palisades Creek,107755051,112960946.0,"5,480",43.389, -111.227
The Pines,115191052,107755051.0,"5,505",43.389, -111.222
Weeping Cave,115191055,107755051.0,"5,504",43.391, -111.22
Palisades Quarry Ridge,107128872,112960946.0,"5,772",43.181, -111.128
Paramount Rock,106786948,112960946.0,"5,457",43.638, -111.654
Paris Ice Caves,107026956,112960946.0,"8,000",42.232, -111.561
The Playground,106997926,112960946.0,"4,717",43.263, -112.044
Pocatello Area Bouldering,108041006,112960946.0,"4,464",42.871, -112.448
Gas station wall,119021964,108041006.0,"4,514",42.838, -112.409
Indian Rocks State Park,108041112,108041006.0,,42.871, -112.448
Massacre Rocks State Park,108041020,108041006.0,"4,276",42.677, -112.987
Bar Stool,116117170,108041020.0,"4,271",42.676, -112.989
The Bond Boulders,111815575,108041020.0,"4,275",42.679, -112.987
Conchord Boulder,111900258,108041020.0,"4,290",42.675, -112.988
Dinosaur Egg,116142165,108041020.0,"4,254",42.675, -112.988
Floating Boulder,116540068,108041020.0,"4,269",42.677, -112.988
Garden of the Gods,113905682,108041020.0,"4,238",42.681, -112.986
Ancient Cluster,115341477,113905682.0,"4,236",42.682, -112.986
Aztec,115343196,115341477.0,"4,236",42.682, -112.986
Egyptian,116141953,115341477.0,"4,236",42.682, -112.986
Gemini,115346084,115341477.0,"4,243",42.682, -112.986
Hindu,115341500,115341477.0,"4,236",42.682, -112.986
Nordic Boulder,115341696,115341477.0,"4,236",42.682, -112.986
Olympic Cluster,115340737,113905682.0,"4,232",42.681, -112.986
Apollo,118683863,115340737.0,"4,232",42.681, -112.986
Fig Leaf,115340909,115340737.0,"4,232",42.681, -112.986
Icarus,115340809,115340737.0,"4,232",42.681, -112.986
Prometheus,115340746,115340737.0,"4,232",42.681, -112.986
Pantheon,115340732,113905682.0,"4,232",42.681, -112.986
Underworld Cluster,115341030,113905682.0,"4,232",42.681, -112.986
Hades,115341047,115341030.0,"4,232",42.681, -112.986
Phalanx,115341156,115341030.0,"4,232",42.681, -112.986
Trojan,115341176,115341030.0,"4,232",42.681, -112.986
Goomba Boulder,115339112,108041020.0,"4,265",42.676, -112.989
Hell,115343743,108041020.0,"4,279",42.677, -112.988
