name,id,parent_id,elevation,latitude,longitude
Gorilla Block,109244627,109243308.0,"5,647",45.391, -111.199
Refrigerator Block,109331074,109243308.0,,45.391, -111.2
Road Slide Boulders,109577530,109243308.0,,45.391, -111.2
Rooftop Access,109331228,109243308.0,,45.391, -111.2
Tiny Tim Boulder,110343535,109243308.0,,45.391, -111.2
Upper Sagebrush,117861842,109243308.0,"5,803",45.392, -111.198
Wave Wall,110357174,109243308.0,,45.391, -111.2
Whitewater Wall,109243324,109243308.0,"5,624",45.391, -111.201
Wild West Warm-Up,110341377,109243308.0,,45.391, -111.2
Sagebrush Point Crag,109250589,109246756.0,"6,054",45.388, -111.193
Tourist Trap,109250467,109246756.0,"5,681",45.393, -111.208
Hidden Lakes,113523000,114100802.0,"8,720",45.264, -111.165
District One,113523006,113523000.0,"8,828",45.262, -111.161
Circus Boulder,113523282,113523006.0,"8,852",45.262, -111.161
Crack a Beer Wall,114173556,113523006.0,"8,864",45.262, -111.161
Maya's Boulder,113523208,113523006.0,"8,840",45.262, -111.161
Out of Africa Boulder,113523078,113523006.0,"8,848",45.262, -111.161
S&S Boulder,113532960,113523006.0,"8,862",45.262, -111.161
SYW Boulder,113530307,113523006.0,"8,859",45.262, -111.161
Uzumaki Boulder,113523145,113523006.0,"8,831",45.262, -111.161
District Three (The Drainage),113535315,113523000.0,"9,041",45.261, -111.167
The Blunted Boulder,113535337,113535315.0,"9,026",45.261, -111.166
Outskirt Boulders,114493016,113535315.0,"9,029",45.261, -111.167
The Tangerine,113535399,113535315.0,"9,032",45.261, -111.166
District Two (The Meadow),113523023,113523000.0,"8,772",45.262, -111.164
Big Yellow Boulder,113523922,113523023.0,"8,805",45.262, -111.164
Black Boulder,113523904,113523023.0,"8,807",45.262, -111.163
The Green Slab,113530277,113523023.0,"8,837",45.262, -111.164
Hollow Earth Boulder,113524330,113523023.0,"8,771",45.262, -111.164
Homeless Boulder,113527025,113523023.0,"8,774",45.262, -111.165
Indian Summer Boulder,113524105,113523023.0,"8,780",45.262, -111.164
Moon Boulder,113523972,113523023.0,"8,793",45.262, -111.164
The Pocket,113527238,113523023.0,"8,792",45.262, -111.165
Q Boulder,113527051,113523023.0,"8,805",45.262, -111.165
Warbird Boulder,113530257,113523023.0,"8,798",45.262, -111.165
The Outer Limits Boulder,113553567,113523000.0,"9,111",45.259, -111.165
Ousel Falls,107983870,114100802.0,"5,600",45.239, -111.343
Red Cliff Campground,106170539,114100802.0,"6,500",45.173, -111.242
Campsite 18 Cliff,107769982,106170539.0,"6,380",45.172, -111.241
Energy Wall,108227672,106170539.0,"6,408",45.169, -111.24
Main Cliff,107769994,106170539.0,"6,395",45.17, -111.241
Blue Cloud,106375852,115965533.0,"5,284",46.619, -112.212
Jedi Wall,119073019,106375852.0,"5,284",46.619, -112.212
La Cantina,106375904,106375852.0,,46.619, -112.212
The Landing Zone,106569076,106375852.0,,46.619, -112.212
Old Man Block,119073053,106375852.0,"5,284",46.619, -112.212
South Buttress,106375863,106375852.0,"5,314",46.619, -112.212
Sunset Wall,119073038,106375852.0,"5,284",46.619, -112.212
Bozeman Pass,106597148,115965533.0,"5,180",45.642, -110.906
Belly Dancer Wall,110746995,106597148.0,"5,506",45.643, -110.907
Cooling Tower,112823633,106597148.0,"5,456",45.642, -110.908
Frat Boy Wall,106597227,106597148.0,"5,252",45.642, -110.906
Kitchen Sink,107662021,106597148.0,"5,348",45.642, -110.908
Public Service Wall,107664980,106597148.0,"5,100",45.643, -110.906
Recess Wall,107668210,106597148.0,"5,363",45.642, -110.907
Sistine Chapel,109291059,106597148.0,,45.642, -110.906
Stickpin Area,107665006,106597148.0,"5,437",45.643, -110.907
