name,id,parent_id,elevation,latitude,longitude
Steins Pillar,113631340,105819633.0,"4,057",44.412, -120.62
Trout Creek,106505473,109532041.0,"2,174",44.801, -121.109
The Cool Wall,112014154,106505473.0,"2,092",44.797, -121.111
The Main Wall,106505489,106505473.0,"2,103",44.802, -121.109
The Northern End,106505494,106505473.0,"2,134",44.803, -121.108
Willow Creek,112250732,109532041.0,"2,197",44.642, -121.157
Barndon's Cliff,112250749,112250732.0,"2,178",44.645, -121.161
Twin Cracks,112270961,112250732.0,"2,201",44.642, -121.157
Whispering Springs,112270956,112250732.0,"2,200",44.643, -121.158
Átya tpísh (North face),112271013,112250732.0,"2,187",44.644, -121.161
Mt. Hood,109531909,105708965.0,"9,523",45.368, -121.704
Area 51,105980348,109531909.0,"4,147",45.348, -121.438
Bulo Point,105980894,109531909.0,"4,666",45.373, -121.474
Campfire boulders,118877901,109531909.0,"3,905",45.39, -121.449
Main boulder,118877924,118877901.0,"3,905",45.39, -121.449
Warm-up boulder,118877909,118877901.0,"3,905",45.39, -121.449
Coethedral,106865073,109531909.0,"3,532",45.074, -122.107
Coethedral Main,109506447,106865073.0,"3,181",45.078, -122.1
The Steeple,107617203,106865073.0,"4,164",45.078, -122.118
Coyote Flats (The Meadow),118955676,109531909.0,"3,978",45.386, -121.454
French's Dome,105788992,109531909.0,"2,554",45.397, -121.86
Heather Cliff,114790455,109531909.0,"5,985",45.353, -121.663
Hunchback Wall,118591753,109531909.0,"2,139",45.333, -121.948
Illumination Rock,108208781,109531909.0,"9,533",45.368, -121.71
Kiwanis Camp Crag,112039758,109531909.0,"2,910",45.314, -121.812
Klinger Spring,109610166,109531909.0,"2,926",45.41, -121.57
North End,109611196,109610166.0,"3,297",45.41, -121.568
Land of Shadows,109611306,109610166.0,"3,282",45.41, -121.568
The Aviary,111963879,109610166.0,"3,269",45.409, -121.568
Wolf Point,109611310,109610166.0,"3,283",45.409, -121.569
The Leaning Tower Area,109611322,109610166.0,"3,289",45.409, -121.569
Roof Utopia,109611336,109610166.0,"3,295",45.408, -121.568
Gods and Monsters Wall,109611348,109610166.0,"3,358",45.408, -121.568
Lost Lake Boulders,109103886,109531909.0,"2,500",45.498, -121.842
Extra Crispy Boulders,109104292,109103886.0,"3,014",45.497, -121.845
Babaharimoss boulder,109104861,109104292.0,,45.497, -121.845
kids in the hall boulder,109104867,109104292.0,,45.497, -121.845
The Pine Line,113349046,109104292.0,"3,029",45.497, -121.845
Quality Time Boulder,109252451,109104292.0,"3,019",45.497, -121.845
Skid Mark Boulder,109252443,109104292.0,,45.497, -121.845
Time Warp Boulder,119055160,109104292.0,"2,961",45.498, -121.845
The White Rhino,110624258,109104292.0,"2,993",45.497, -121.845
The Island,110624515,109103886.0,"2,774",45.499, -121.844
The Gaston Boulder,110624544,110624515.0,,45.499, -121.844
The Variation Station,110624532,110624515.0,"2,775",45.499, -121.844
Oasis Boulders,109104175,109103886.0,"2,837",45.499, -121.843
The Bitter End,109251827,109104175.0,"2,826",45.499, -121.843
Dr Mindbender Boulder,109197286,109104175.0,,45.499, -121.843
Foxglove Boulder,109198943,109104175.0,,45.499, -121.843
Full House Boulder,109104936,109104175.0,,45.499, -121.844
Mirage Boulder,109198788,109104175.0,,45.499, -121.843
Parking Lot Warm Up Boulder,113349175,109104175.0,"2,917",45.498, -121.842
Queen of Hearts Area,110531864,109104175.0,"2,831",45.499, -121.843
The Runnel,111034618,109104175.0,"2,842",45.499, -121.843
White Squirrel Boulder,109197155,109104175.0,,45.499, -121.843
Rewilding Boulders,109104303,109103886.0,"2,973",45.497, -121.843
Keystone Species,109251530,109104303.0,"2,974",45.497, -121.843
Koda's Cave,109204302,109104303.0,"2,982",45.497, -121.843
The Pit,109312162,109104303.0,"2,985",45.497, -121.844
Rewilding Boulder,109104841,109104303.0,,45.497, -121.843
The Skye Stone,109597138,109104303.0,,45.497, -121.843
The Tall Wall,110670382,109104303.0,"2,985",45.497, -121.844
Ultrasaurus Boulder,109104828,109104303.0,,45.497, -121.843
Warmup Boulder,109367586,109104303.0,"2,977",45.497, -121.843
Roadside Attraction Boulders,109104280,109103886.0,"2,932",45.498, -121.845
Roadside Attraction Boulder,109104886,109104280.0,,45.498, -121.845
Shortcake Boulder,118855057,109104280.0,"2,931",45.498, -121.845
Sleepy Hollow,109104153,109103886.0,"2,741",45.5, -121.843
Font Forearms Boulder,109104925,109104153.0,,45.501, -121.843
FontaiNooga boulder,109104907,109104153.0,,45.5, -121.843
Hole in my pocket boulder,109104902,109104153.0,,45.5, -121.843
Lunar Slab,109352917,109104153.0,"2,746",45.5, -121.843
Sleepy Hollow Boulder,109251890,109104153.0,"2,733",45.5, -121.843
Mt. Hood,105789896,109531909.0,"11,239",45.373, -121.696
Pete's Pile,105884106,109531909.0,"3,049",45.402, -121.569
The Playground,106218182,105884106.0,"3,263",45.404, -121.568
Schoolroom Cracks,106218228,105884106.0,"3,261",45.405, -121.568
(3) 3rd Landing,111829257,105884106.0,"3,319",45.405, -121.568
(4) 4th Landing,119691973,105884106.0,"3,271",45.405, -121.568
Lost Dog Wall,106228801,105884106.0,"3,255",45.406, -121.568
Polallie Creek Falls,116628468,109531909.0,"4,750",45.399, -121.634
Ramona Creek Crag,106286488,109531909.0,"3,500",45.391, -121.808
Salmon River Slab,106392750,109531909.0,"1,523",45.291, -121.94
The Swine (aka Enola Hill),108270976,109531909.0,"2,584",45.325, -121.896
Trillium Lake Crag (Mosquito Butte),114601932,109531909.0,"3,693",45.276, -121.734
Section 1,115156855,114601932.0,"3,639",45.276, -121.734
Section 2,117525993,114601932.0,"3,637",45.276, -121.734
Section 3,117547838,114601932.0,"3,641",45.277, -121.734
Section 4,115171841,114601932.0,"3,638",45.277, -121.734
Northeast Oregon,106007730,105708965.0,"2,776",45.326, -118.088
Anthony Lakes,106030207,106007730.0,"8,000",44.96, -118.232
Gunsight Mountain,106030211,106030207.0,"8,342",44.951, -118.227
Hoffer Lake,106030258,106030207.0,,44.946, -118.239
Lake's Lookout,106030265,106030207.0,"8,522",44.943, -118.242
Lee's Peak,106030226,106030207.0,"8,626",44.943, -118.238
Burnt River Canyon,106548526,106007730.0,"3,122",44.552, -117.627
Astronomy Tower,106548561,106548526.0,,44.545, -117.677
French Gulch Crag,114517500,106548526.0,"3,550",44.548, -117.674
French Gulch Slab,110452100,106548526.0,"3,285",44.548, -117.671
French Gulch Slab (West Side),113098560,106548526.0,"3,300",44.548, -117.672
Mother's Day Wall,106548576,106548526.0,,44.545, -117.674
Roadside Wall,118886233,106548526.0,"3,354",44.543, -117.69
Timewave Wall,106548531,106548526.0,,44.552, -117.627
Fiddlers Hell,109378074,106007730.0,"6,300",45.446, -118.126
The Balcony,109378070,109378074.0,"6,300",45.446, -118.126
Center Stand,109378179,109378074.0,"6,300",45.446, -118.126
Concert Hall,109378080,109378074.0,"6,300",45.446, -118.126
Entrada,109375661,109378074.0,"6,300",45.446, -118.126
Strings,109342569,109378074.0,"6,300",45.446, -118.126
High Valley,106007738,106007730.0,"3,263",45.21, -117.792
Upper or Main Wall,106008568,106007738.0,,45.21, -117.792
Leslie Gulch,110165274,106007730.0,"2,889",43.338, -117.312
The Asylum,110170635,110165274.0,,43.338, -117.312
The Einstein,110170627,110165274.0,,43.338, -117.312
Pine Creek,105912514,106007730.0,"7,800",44.829, -118.106
Spring Mountain,106735075,106007730.0,"4,498",45.458, -118.236
Strawberry Mountains,117326042,106007730.0,"6,297",44.307, -118.686
Rabbit Ears,119341472,117326042.0,"8,159",44.288, -118.692
Slide Lake Bouldering,117326059,117326042.0,"7,263",44.287, -118.664
Wallowa Mountains,105917105,106007730.0,"9,880",45.162, -117.305
Aneroid Lake Peaks,119480299,105917105.0,"7,500",45.209, -117.203
Benthos Buttress,119480410,105917105.0,"8,251",45.337, -117.357
Brownie Basin,119480060,105917105.0,"7,108",45.276, -117.417
Ice Lake Peaks,119479760,105917105.0,"7,841",45.23, -117.274
Lakes Basin,119479757,105917105.0,"7,551",45.19, -117.289
Horseshoe Lake,119481827,119479757.0,"7,332",45.204, -117.272
Lily Lake,119479999,119479757.0,"7,551",45.19, -117.289
Mirror Lake,119480647,119479757.0,"7,603",45.18, -117.305
Wallowa County Crag,119479996,119479757.0,"8,359",45.204, -117.287
Northwest Coast,118254761,105708965.0,11,45.718, -123.894
Cannon Beach,118665560,118254761.0,3,45.863, -123.965
Shuffled Truffles,118665801,118665560.0,9,45.859, -123.964
West Orford Rock,118665602,118665560.0,4,45.867, -123.964
Oceansides/Netarts,118293499,118254761.0,2,45.467, -123.974
Oregon Volcanoes,109532053,105708965.0,"4,752",44.421, -121.862
Goat Peak,109272455,109532053.0,"7,159",44.651, -121.819
Mt. Hood,109534094,109532053.0,"11,249",45.374, -121.696
Mt. Jefferson,105877250,109532053.0,"10,497",44.676, -121.8
Mt. Thielsen,109205346,109532053.0,"9,182",43.152, -122.066
