name,id,parent_id,elevation,latitude,longitude
Shelving Rock,107743027,107219217.0,535,43.556, -73.603
Ark Wall,110644647,107743027.0,915,43.561, -73.594
The Big Wall,108211348,107743027.0,761,43.559, -73.603
Carhartt Wall,108195667,107743027.0,,43.556, -73.603
Desert Shield Area,108192864,107743027.0,,43.558, -73.603
Jackass Buttress,107884538,107743027.0,,43.556, -73.603
Main Wall,107884571,107743027.0,776,43.561, -73.604
Neanderthal Cave,108191597,107743027.0,820,43.559, -73.603
Politico Wall,108211271,107743027.0,,43.556, -73.603
Sleeping Beauty Mountain,107219236,107219217.0,"2,027",43.552, -73.55
Stewarts Ledge,107220905,107219217.0,562,43.506, -73.626
Indian Lake Region,109476768,105910378.0,"1,760",43.782, -74.265
Cedar River Crag,109433504,109476768.0,"2,264",43.746, -74.462
Chatiemac Cliff,112221888,109476768.0,"2,450",43.657, -74.038
Chimney Mountain,109391462,109476768.0,"2,700",43.693, -74.21
Crane Mountain,106172924,109476768.0,"3,243",43.538, -73.968
Beaverview,107610379,106172924.0,,43.538, -73.968
Belleview,107723736,106172924.0,"2,400",43.549, -73.951
Bella Vista Slab,107795033,107723736.0,"2,500",43.549, -73.951
Belleview Slab,107723741,107723736.0,"2,400",43.539, -73.96
Springfield,110473600,107723736.0,"2,735",43.539, -73.962
Unnamed Slabs,109568651,107723736.0,"2,611",43.539, -73.961
Black Arches Wall,106280846,106172924.0,"2,538",43.543, -73.954
Blueberry Ledge,106962561,106172924.0,"2,500",43.538, -73.968
Boulderwoods,106531328,106172924.0,"2,100",43.538, -73.968
Brownstone,106531365,106531328.0,"2,120",43.538, -73.968
Moby Rising,106531343,106531328.0,"2,140",43.538, -73.968
Splitting Headache,106533928,106531328.0,"2,120",43.538, -73.968
Caterpillar Cliff,109065723,106172924.0,"1,835",43.55, -73.946
Diagonal Ramp Wall,107660413,106172924.0,,43.538, -73.968
Eastern Nose,113793996,106172924.0,"1,917",43.546, -73.947
The Laboratory,113794194,113793996.0,"1,989",43.546, -73.947
Bottom Tier,113794205,113794194.0,"1,970",43.546, -73.947
Second Tier,114327735,113794194.0,"2,016",43.546, -73.947
Upper Walls,114004329,113793996.0,"1,984",43.547, -73.947
